,gid,Level,Current Status,Location,IntakeDate,Level Reason,Special Intake Information,HW,Sex,Animal ID,Microchip ID,Rabies Revaccination Date,Weight,Hold,Age,Short URL,Foster Start Reason,Leash Skills,Dog Interaction,Cat Interaction,Kid Interaction,Crate Trained,Potty Skills,Cuddle Meter,Energy/Activity Level,DOB,Color & Breed,More about me,Play Style,Playgroup Notes,"""Dog Test"" Notes",Behavior Notes,Foster/Home Notes,completed,parent gid,parent completed
790,1211572595971329,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0059045109,,,25,,00 year(s) 09 month(s) 02 day(s),,,,,,,,,,,,,,,,,,,False,1210994054325794,False
791,1211895052953339,L1,Court,Foster Foster Home,,L1,,-,F,A0057949256,,,9,,01 year(s) 04 month(s) 06 day(s),,,,,,,,,,,,,,,,,,,False,1209565225603524,False
792,1211894962681691,L2,Court,Foster Foster Home,,L2-SF,,-,F,A0057949234,,,11,,03 year(s) 08 month(s) 06 day(s),,,,,,,,,,,,,,,,,,,False,1209565129980117,False
793,1211894962795407,L3,Available,Foster Foster Home,,L3- SF/ BR,,-,M,A0059030332,,,66,,None,,,,,,,,,,,,,,,,,,,False,1210954501859413,False
794,1211895053392883,L2,Available,Foster Foster Home,,L2- H/JM,,-,N,A0058820818,,,56,,02 year(s) 04 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1210692718226274,False
795,1211894963359433,L2,Available,Foster Foster Home,,L2- H/JM,,-,N,A0058820818,,,56,,02 year(s) 04 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1210692718226274,False
796,1211894915817486,L1,Available,Foster Foster Home,,L1,,+,S,A0059098998,,,45,,01 year(s) 00 month(s) 28 day(s),,,,,,,,,,,,,,,,,,,False,1211051746132643,False
797,1211894917757163,L1,Available,Foster Foster Home,,L1,,-,M,A0058782548,,,39,,02 year(s) 04 month(s) 15 day(s),,,,,,,,,,,,,,,,,,,False,1210655435934170,False
798,1211895053043640,L1,Available,Foster Foster Home,,L1,,-,N,A0058532519,,,56,,02 year(s) 05 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1210373389496517,False
799,1211894917180006,L2,Available,Foster Foster Home,,L2-SD,,+,S,A0058613596,,,46,,04 year(s) 02 month(s) 18 day(s),,,,,,,,,,,,,,,,,,,False,1210431234574907,False
800,1211894963512476,L2,Available,Foster Foster Home,,L2 - BR/LB,,-,N,A0058996759,,,44,,03 year(s) 03 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1210912476919398,False
801,1211894962421542,L1,Available,Foster Foster Home,,L1,,-,S,A0058853857,,,28,,01 year(s) 00 month(s) 03 day(s),,,,,,,,,,,,,,,,,,,False,1210737059476311,False
802,1211895051913660,L1,Available,Foster Foster Home,,L1,,+,N,A0058972613,,,55,,05 year(s) 03 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1210885552774924,False
803,1211895051643760,L1,Available,Foster Foster Home,,L1,,-,F,A0059072898,,,32,,01 year(s) 03 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1211012548213287,False
804,1211894917259845,L2,Available,Foster Foster Home,,L2-SF,,-,S,A0058428732,,,74,,01 year(s) 01 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1210154225167789,False
805,1211572779296242,L1,Available,Foster Foster Home,,L1,,-,N,A0058847356,,,55,,02 year(s) 03 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1210721860202189,False
806,1211894962966053,L1,Available,Foster Foster Home,,L1,,+,N,A0058778619,,,57,,05 year(s) 04 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1210645214389008,False
807,1211894962763247,L1,Available,Foster Foster Home,,L1,,-,N,A0059114457,,,35,,01 year(s) 08 month(s) 25 day(s),,,,,,,,,,,,,,,,,,,False,1211061578508269,False
808,1211894963106794,L1,Available,Foster Foster Home,,L1,,-,S,A0057353143,,,49,,01 year(s) 06 month(s) 14 day(s),,,,,,,,,,,,,,,,,,,False,1208863109222974,False
809,1211894962655733,L2,Available,Foster Foster Home,,L2-H/BR,,-,S,A0056628457,,,60,,03 year(s) 02 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1208138909537611,False
810,1211894961954487,L2,Available,Foster Foster Home,,L2-OA,,-,M,A0059101670,,,65,,05 year(s) 02 month(s) 26 day(s),,,,,,,,,,,,,,,,,,,False,1211051636275587,False
811,1211894919772573,L3,Available,Foster Foster Home,,L3-SD/RG/OD,,-,S,A0056388664,,,42,,03 year(s) 09 month(s) 21 day(s),,,,,,,,,,,,,,,,,,,False,1207863634112044,False
812,1211894963195324,L2,Available,Foster Foster Home,,L2-SF,,-,N,A0058936565,,,53,,03 year(s) 03 month(s) 22 day(s),,,,,,,,,,,,,,,,,,,False,1210836873870210,False
813,1211894964251258,L2,Available,Foster Foster Home,,L2 - OA,,-,N,A0058937435,,,65,,04 year(s) 03 month(s) 20 day(s),,,,,,,,,,,,,,,,,,,False,1210842304467953,False
814,1211894917204018,L1,Available,Foster Foster Home,,L1,,+,N,A0058841665,,,68,,02 year(s) 04 month(s) 06 day(s),,,,,,,,,,,,,,,,,,,False,1210713627390287,False
815,1211895050275311,L1,Available,Foster Foster Home,,L1,,-,S,A0058948812,,,42,,03 year(s) 03 month(s) 19 day(s),,,,,,,,,,,,,,,,,,,False,1210853212800183,False
816,1211529177838122,L2,Trial Adoption,Foster Trial Adoption,,L2 - LB,,-,S,A0058446236,,,38,,01 year(s) 04 month(s) 24 day(s),,,,,,,,,,,,,,,,,,,False,1210181928103588,False
817,1211894919313226,L2,Available,Foster Foster Home,,L2-OA,,-,S,A0059106400,,,28,,00 year(s) 09 month(s) 26 day(s),,,,,,,,,,,,,,,,,,,False,1211070094666213,False
818,1211894964063945,L2,Available,Foster Foster Home,,L2-OD/H,,-,N,A0059089132,,,47,,04 year(s) 02 month(s) 27 day(s),,,,,,,,,,,,,,,,,,,False,1211030182374402,False
819,1211894919138969,L3,Trial Adoption,Foster Trial Adoption,,L3-SF,,-,N,A0059061882,,,49,,02 year(s) 02 month(s) 26 day(s),,,,,,,,,,,,,,,,,,,False,1211012672434772,False
820,1211894964371335,L1,Available,Foster Foster Home,,L1 - EA,,-,S,A0058900098,,,50,,02 year(s) 03 month(s) 28 day(s),,,,,,,,,,,,,,,,,,,False,1210784192612663,False
821,1211894963138779,L3,Available,Foster Foster Home,,L3-SF/SA,,-,N,A0059113748,,,53,,03 year(s) 02 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1211061538249326,False
822,1211895052828642,L2,Available,Foster Foster Home,,L2-OA,,-,S,A0058896193,,,44,,02 year(s) 03 month(s) 28 day(s),,,,,,,,,,,,,,,,,,,False,1210780959794613,False
823,1211894823967917,L1,Available,Foster Foster Home,,L1,,-,S,A0059005850,,,56,,04 year(s) 03 month(s) 11 day(s),,,,,,,,,,,,,,,,,,,False,1210923618648647,False
824,1211894918654682,L1,Available,Foster Foster Home,,L1,,-,S,A0058629547,,,39,,03 year(s) 05 month(s) 06 day(s),,,,,,,,,,,,,,,,,,,False,1210458689130875,False
825,1211894917259854,L2,Available,Foster Foster Home,,A892389 L2-LB,,-,N,A0053630131,,,63,,03 year(s) 04 month(s) 30 day(s),,,,,,,,,,,,,,,,,,,False,1211119510580588,False
826,1211894962979889,L3,Available,Foster Foster Home,,L3-OA,,-,S,A0058619294,,,36,,01 year(s) 01 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1210458688568503,False
827,1211894963385518,L1,Available,Foster Foster Home,,L1,,-,N,A0059125495,,,57,,01 year(s) 02 month(s) 24 day(s),,,,,,,,,,,,,,,,,,,False,1211075138829422,False
828,1211894919312615,L1,Available,Foster Foster Home,,L1,,-,S,A0059123893,,,28,,03 year(s) 02 month(s) 24 day(s),,,,,,,,,,,,,,,,,,,False,1211072249376986,False
829,1211895054385447,L2,Available,Foster Foster Home,,L2-BR,,-,N,A0056025635,,,81,,05 year(s) 05 month(s) 10 day(s),,,,,,,,,,,,,,,,,,,False,1207450858820421,False
830,1211894964063955,L1,Available,Foster Foster Home,,L1,,+,N,A0058978189,,,33,,03 year(s) 03 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1210894341513228,False
831,1211894918067136,L1,Available,Foster Foster Home,,L1,,+,N,A0058978189,,,33,,03 year(s) 03 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1210894341513228,False
832,1211895050172778,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059101770,,,33,,00 year(s) 08 month(s) 26 day(s),,,,,,,,,,,,,,,,,,,False,1211051785165069,False
833,1211894964587022,L1,Available,Foster Foster Home,,L1,,+,S,A0058882547,,,64,,06 year(s) 03 month(s) 29 day(s),,,,,,,,,,,,,,,,,,,False,1210769910371812,False
834,1211894917180015,L1,Available,Foster Foster Home,,L1,,-,N,A0059223256,,,49,,02 year(s) 02 month(s) 18 day(s),,,,,,,,,,,,,,,,,,,False,1211128280759488,False
835,1211895052828651,L3,Available,Foster Foster Home,,L3-SF,,+,S,A0059223851,,,40,,02 year(s) 02 month(s) 18 day(s),,,,,,,,,,,,,,,,,,,False,1211128175357570,False
836,1211894915141417,L1,Available,Foster Foster Home,,L1,,+,S,A0059069137,,,49,,12 year(s) 03 month(s) 02 day(s),,,,,,,,,,,,,,,,,I just took her out to pee and poop in the yard. ,,False,1211004244660580,False
837,1211894918665578,L2,Available,Foster Foster Home,,L2-RG,,-,S,A0058978092,,,48,,03 year(s) 03 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1210885546677145,False
838,1211894963802212,L2,Available,Foster Foster Home,,L2 - A,,-,N,A0059100213,,,59,,10 year(s) 02 month(s) 27 day(s),,,,,,,,,,,,,,,,,,,False,1211051748161361,False
839,1211895053950089,L1,Available,Foster Foster Home,,L1,,+,N,A0059068907,,,67,,10 year(s) 03 month(s) 02 day(s),,,,,,,,,,,,,,,,,,,False,1211012548213275,False
840,1211894917842385,L1,Available,Foster Foster Home,,L1- OD,,-,S,A0058231619,,,56,,08 year(s) 07 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1209903687936626,False
841,1211894961216709,L2,Available,Foster Foster Home,,L2-H/OA/OD,,+,S,A0058875618,,,54,,04 year(s) 03 month(s) 30 day(s),,,,,,,,,,,,,,,,,,,False,1210778572261171,False
842,1211895051667794,L1,Available,Foster Foster Home,,L1,,-,N,A0057801258,,,44,,00 year(s) 10 month(s) 29 day(s),,,,,,,,,,,,,,,,,,,False,1209337724495151,False
843,1211894919878626,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059250440,,,41,,02 year(s) 01 month(s) 25 day(s),,,,,,,,,,,,,,,,,,,False,1211168044822566,False
844,1211894961950627,L1,Available,Foster Foster Home,,L1,,+,N,A0058867555,,,90,,04 year(s) 04 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1210748242984157,False
845,1211895054364459,L2,Available,Foster Foster Home,,L2-BR,,-,F,A0059193088,,,42,,05 year(s) 02 month(s) 22 day(s),,,,,,,,,,,,,,,,,,,False,1211087560321440,False
846,1211894962655742,L1,Available,Foster Foster Home,,L1,,-,F,A0059114517,,,55,,01 year(s) 02 month(s) 25 day(s),,,,,,,,,,,,,,,,,,,False,1211061538258136,False
847,1211894918724691,L2,Available,Foster Foster Home,,L2-OA,,+,M,A0059209562,,,54,,02 year(s) 02 month(s) 19 day(s),,,,,,,,,,,,,,,,,,,False,1211128280623168,False
848,1211895054587527,L3,Available,Foster Foster Home,,L3- SF,,-,N,A0059281698,,,56,,03 year(s) 02 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1211240929422588,False
849,1211895054111282,L1,Available,Foster Foster Home,,L1,,-,S,A0059265573,,,44,,05 year(s) 02 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1211188137883354,False
850,1211894919406585,L2,Available,Foster Foster Home,,L2-SF,,+,S,A0059275084,,,57,,03 year(s) 02 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211193488390569,False
851,1211895051393744,L1,Available,Foster Foster Home,,L1,,-,S,A0059270667,,,52,,00 year(s) 09 month(s) 10 day(s),,,,,,,,,,,,,,,,,,,False,1211190543130929,False
852,1211894917204031,L1,Available,Foster Foster Home,,L1,,-,S,A0059305155,,,27,,07 year(s) 02 month(s) 04 day(s),,,,,,,,,,,,,,,,,,,False,1211275491903101,False
853,1211894961663485,L1,Court,Foster Foster Home,,L1- OD,,-,F,A0057949322,,,9,,01 year(s) 08 month(s) 06 day(s),,,Walks politely on leash,,,,,,I'm affectionate with friends,,,,,,,,,,False,1209565222401113,False
854,1211895053920600,L1,Available,Foster Foster Home,,L1,,-,N,A0058978213,,,53,,02 year(s) 03 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1210894316328107,False
855,1211894963272183,STAFF ONLY,Available,Foster Foster Home,,STAFF ONLY,,-,S,A0057455043,,,52,,02 year(s) 10 month(s) 26 day(s),,,,,,,,,,,,,,,,,,,False,1208980587482092,False
856,1211894919116912,L1,Available,Foster Foster Home,,L1,,-,S,A0059300947,,,38,,00 year(s) 09 month(s) 05 day(s),,,,,,,,,,,,,,,,,,,False,1211255008420001,False
857,1211894963138791,L2,Available,Foster Foster Home,,L2 - OA/LB,,-,S,A0058941410,,,38,,01 year(s) 01 month(s) 21 day(s),,,,,,,,,,,,,,,,,,,False,1210842373547441,False
858,1211894962888609,L2,Available,Foster Foster Home,,L2-SF,,-,S,A0059259739,,,48,,04 year(s) 02 month(s) 05 day(s),,,,,,,,,,,,,,,,,,,False,1211255312161828,False
859,1211894918500613,L2,Available,Foster Foster Home,,L2-BR,,-,N,A0058988613,,,52,,03 year(s) 03 month(s) 14 day(s),,,,,,,,,,,,,,,,,,,False,1210897288631773,False
860,1211894919433390,L1,Available,Foster Foster Home,,L1,,-,N,A0059106761,,,57,,01 year(s) 02 month(s) 26 day(s),,,,,,,,,,,,,,,,,,,False,1211070039766495,False
861,1211894917757178,L2,Available,Foster Foster Home,,L2-EA,,+,N,A0058900557,,,36,,03 year(s) 03 month(s) 27 day(s),,,,,,,,,,,,,,,,,,,False,1210796437217686,False
862,1211895052532507,L2,Trial Adoption,Foster Trial Adoption,,L2-BR,,-,N,A0059226845,,,55,,03 year(s) 02 month(s) 17 day(s),,,,,,,,,,,,,,,,,,,False,1211131133351129,False
863,1211895047566243,L2,Available,Foster Foster Home,,L2-BR,,-,N,A0058991756,,,58,,03 year(s) 03 month(s) 11 day(s),,,,,,,,,,,,,,,,,,,False,1210934277628637,False
864,1211894917866634,L1,Available,Foster Foster Home,,L1,,-,S,A0059187897,,,36,,01 year(s) 08 month(s) 23 day(s),,,,,,,,,,,,,,,,,,,False,1211098024016204,False
865,1211894919517578,L2,Available,Foster Foster Home,,L2-A,,-,N,A0058901520,,,69,,05 year(s) 03 month(s) 27 day(s),,,,,,,,,,,,,,,,,,,False,1210796437217764,False
866,1211894920252262,L1,Priority,Foster Foster Home,,L1-A896995,,-,S,A0053633954,,,41,,03 year(s) 08 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1204148658746210,False
867,1211894919614394,L1,Available,Foster Foster Home,,L1,,-,S,A0059269457,,,37,,05 year(s) 02 month(s) 06 day(s),,,,,,,,,,,,,,,,,,,False,1211255008929829,False
868,1211894960481017,L1,Available,Foster Foster Home,,L1,,-,N,A0059102424,,,60,,03 year(s) 02 month(s) 17 day(s),,,,,,,,,,,,,,,,,,,False,1211051785262803,False
869,1211529177005539,L1,Adopted,Foster Trial Adoption,,L1,,-,S,A0059224364,,,32,,01 year(s) 07 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211131133643484,False
870,1211894963165958,L2,Available,Foster Foster Home,,L2-SF,,+,N,A0058576129,,,58,,03 year(s) 05 month(s) 14 day(s),,,,,,,,,,,,,,,,,,,False,1210408060904498,False
871,1211572903918590,L2,Trial Adoption,Foster Trial Adoption,,L2- BR/OA,,-,M,A0059028091,,,67,,02 year(s) 02 month(s) 06 day(s),,,,,,,,,,,,,,,,,,,False,1210954253257382,False
872,1211894965201580,L1,Urgent,Foster Foster Home,,L1,,+,N,A0058932264,,,57,,03 year(s) 03 month(s) 23 day(s),,,,,,,,,,,,,,,,,,,False,1210836874867915,False
873,1211894962681703,L2,Available,Foster Foster Home,,L2-BR,,-,S,A0059096476,,,43,,04 year(s) 02 month(s) 28 day(s),,,,,,,,,,,,,,,,,,,False,1211041339941564,False
874,1211895054182524,L2,Available,Foster Foster Home,,L2-SF/BH/H,,-,S,A0059265558,,,56,,06 year(s) 02 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1211188137854402,False
875,1211895055166477,L2,Urgent,Foster Foster Home,,L2- RG,,-,M,A0058978654,,,56,,03 year(s) 03 month(s) 15 day(s),,,,,,,,,,,,,,,,,,,False,1210894316372729,False
876,1211895051533360,L2,Available,Foster Foster Home,,L2-A,,-,M,A0059293093,,,69,,03 year(s) 02 month(s) 06 day(s),,,,,,,,,,,,,,,,,,,False,1211240930007528,False
877,1211895054542700,L2,Trial Adoption,Foster Trial Adoption,,L2-A,,+,N,A0059395692,,,56,,08 year(s) 01 month(s) 21 day(s),,,,,,,,,,,,,,,,,,,False,1211415404904587,False
878,1211894965167742,L2,Adopted,Foster Trial Adoption,,L2-A/EA,,-,S,A0059101291,,,34,,05 year(s) 02 month(s) 27 day(s),,,,,,,,,,,,,,,,,,,False,1211051748673118,False
879,1211894918411138,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,+,N,A0057776766,,,61,,02 year(s) 09 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1209301345925690,False
880,1211894963109796,L3,Available,Foster Foster Home,,L3-SF,,+,F,A0059420470,,,31,,12 year(s) 01 month(s) 15 day(s),,,,,,,,,,,,,,,,,,,False,1211484259459934,False
881,1211894920918263,L1,Available,Foster Foster Home,,L1,,-,S,A0053630143,,,37,,06 year(s) 02 month(s) 30 day(s),,,,,,,,,,,,,,,,,,,False,1211061578141923,False
882,1211894962443159,L1,Priority,Foster Foster Home,,L1,,+,S,A0058031872,,,48,,03 year(s) 07 month(s) 23 day(s),,,,,,,,,,,,,,,,,,,False,1209708765705975,False
883,1211894918902391,L1,Available,Foster Foster Home,,L1,,-,S,A0057327449,,,71,,06 year(s) 09 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1208829981209967,False
884,1211529033718291,L2,Trial Adoption,Foster Trial Adoption,,L2 - SF,,-,S,A0059076505,,,48,,01 year(s) 07 month(s) 23 day(s),,,,,,,,,,,,,,,,,,,False,1211014670929617,False
885,1211529169547470,L1,Adopted,Foster Trial Adoption,,L1,,-,F,A0059191607,,,37,,00 year(s) 10 month(s) 13 day(s),,,Pulls some but manageable,,,,,,"Play first, then snuggle time",3-Regular walking/running partner,,,"Loves fetch, Loves toys, Knows basic commands",,,,Tiffany is a fun loving puppy. She loves to chase balls and play with toys. She has high energy at first but once she has run around a little bit she is happy to lay down near you and chew on a toy. She was great with both me and my 13 year old daughter. She also would sit for a treat and enjoys belly rubs !,,False,1211087559749667,False
886,1211529275177962,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,F,A0059057788,,,37,,01 year(s) 01 month(s) 25 day(s),,,,,,,,,,,,,,,,,,,False,1211003986184777,False
887,1211895052852927,L1,Available,Foster Foster Home,,L1,,-,S,A0058682196,,,50,,01 year(s) 10 month(s) 29 day(s),,,,,,,,,,,,,,,,,,,False,1210517847884887,False
888,1211894963334308,L2,Available,Foster Foster Home,,L2-SF,,-,S,A0059255827,,,64,,06 year(s) 02 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1211187995276002,False
889,1211894964855428,L2,Available,Foster Foster Home,,L2-OA/LB,,-,N,A0057442724,,,73,,04 year(s) 10 month(s) 28 day(s),,,,,,,,,,,,,,,,,,,False,1208972043472178,False
890,1211894919409567,L1,Available,Foster Foster Home,,L1,,-,F,A0059280210,,,49,,01 year(s) 00 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1211216670687311,False
891,1211894962533842,L1,Available,Foster Foster Home,,L1,,-,S,A0059090299,,,26,,00 year(s) 10 month(s) 29 day(s),,,,,,,,,,,,,,,,,,,False,1211030048871094,False
892,1211894921072016,L1,Urgent,Foster Foster Home,,L1,,+,S,A0058964897,,,53,,05 year(s) 03 month(s) 17 day(s),,,,,,,,,,,,,,,,,,,False,1210875676962837,False
893,1211894964892584,L1,Available,Foster Foster Home,,L1,,-,N,A0058952168,,,65,,03 year(s) 03 month(s) 20 day(s),,,,,,,,,,,,,,,,,,,False,1210863967173904,False
894,1211894919743000,L2,Available,Foster Foster Home,,L2- BR,,-,N,A0059187326,,,34,,01 year(s) 00 month(s) 22 day(s),,,,,,,,,,,,,,,,,,,False,1211098024873374,False
895,1211894964207953,L1,Available,Foster Foster Home,,L1,,-,S,A0059201841,,,40,,00 year(s) 11 month(s) 21 day(s),,,Walks politely on leash,,,,,,Super cuddler,2-Medium energy,,,,,,,"Pepper is very sweet, calm and gentle. Also very loving. She leaned against me as if to give me a hug.  She was great with both me and my 13 year old daughter .  And she was very polite on the leash.  A total sweetheart ",,False,1211109320015100,False
896,1211894921155697,L2,Available,Foster Foster Home,,L2-A,,-,N,A0059275098,,,53,,08 year(s) 02 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211193488676859,False
897,1211894919031910,L1,Available,Foster Foster Home,,L1,,-,N,A0059246410,,,57,,01 year(s) 00 month(s) 14 day(s),,,,,,,,,,,,,,,,,,,False,1211168044424016,False
898,1211895050668814,L3,Trial Adoption,Foster Trial Adoption,,L3-SF,,-,S,A0059372411,,,41,,03 year(s) 01 month(s) 25 day(s),,,,,,,,,,,,,,,,,,,False,1211391457642682,False
899,1211894917490035,L1,Available,Foster Foster Home,,L1,,-,S,A0058970953,,,54,,04 year(s) 03 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1210885654270641,False
900,1211894965470706,L1,Available,Foster Foster Home,,L1,,-,M,A0059240909,,,42,,02 year(s) 02 month(s) 14 day(s),,,,,,,,,,,,,,,,,,,False,1211168110600352,False
901,1211572787293939,L2,Adopted,Foster Trial Adoption,,L2-JM,,-,N,A0058535722,,,50,,02 year(s) 04 month(s) 17 day(s),,,,,,,,,,,,,,,,,,,False,1210337932974974,False
902,1211894965379494,L2,Urgent,Foster Foster Home,,L2 LB,,-,M,A0059023440,,,40,,01 year(s) 03 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1210954252815061,False
903,1211895055620740,L1,Urgent,Foster Foster Home,,L1,,+,M,A0058985496,,,63,,04 year(s) 03 month(s) 14 day(s),,,,,,,,,,,,,,,,,,,False,1210897482544808,False
904,1211894963618634,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,S,A0059211166,,,80,,02 year(s) 02 month(s) 17 day(s),,,,,,,,,,,,,,,,,,,False,1211131256368598,False
905,1211894963138801,L2,Available,Foster Foster Home,,L2 - SF,,-,N,A0059095840,,,73,,08 year(s) 02 month(s) 28 day(s),,,,,,,,,,,,,,,,,,,False,1211041339282436,False
906,1211894918448895,L2,Trial Adoption,Foster Foster Home,,L2-OA/OD/JM,,-,S,A0059217071,,,42,,01 year(s) 02 month(s) 18 day(s),,,,,,,,,,,,,,,,,,,False,1211131133519655,False
907,1211895052421096,L1,Urgent,Foster Foster Home,,L1 RN,,-,M,A0059105728,,,56,,08 year(s) 02 month(s) 26 day(s),,,,,,,,,,,,,,,,,,,False,1211051785355467,False
908,1211894921394488,L3,Available,Foster Foster Home,,L3-OA/JM,,+,M,A0059223836,,,51,,01 year(s) 02 month(s) 18 day(s),,,,,,,,,,,,,,,,,,,False,1211128449200454,False
909,1211894921391925,L1,Available,Foster Foster Home,,L1,,-,N,A0057949153,,,56,,00 year(s) 11 month(s) 05 day(s),,,,,,,,,,,,,,,,,,,False,1209565224328585,False
910,1211894919409577,L1,Available,Foster Foster Home,,L1,,-,S,A0059265066,,,32,,01 year(s) 01 month(s) 11 day(s),,,,,,,,,,,,,,,,,,,False,1211188137881909,False
911,1211895053219865,L1,Available,Foster Foster Home,,L1,,-,S,A0057820399,,,33,,00 year(s) 10 month(s) 28 day(s),,,,,,,,,,,,,,,,,,,False,1209404436820046,False
912,1211894965805874,L3,Available,Foster Foster Home,,L3-SF,,-,S,A0059258400,,,62,,03 year(s) 02 month(s) 11 day(s),,,,,,,,,,,,,,,,,,,False,1211179456656354,False
913,1211894962807193,L1,Available,Foster Foster Home,,L1,,-,S,A0059116037,,,32,,01 year(s) 00 month(s) 25 day(s),,,,,,,,,,,,,,,,,,,False,1211070094913864,False
914,1211894961928212,L1,Available,Foster Foster Home,,L1,,-,S,A0059338894,,,43,,03 year(s) 01 month(s) 30 day(s),,,,,,,,,,,,,,,,,,,False,1211339144719381,False
915,1211894963018085,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059395592,,,42,,01 year(s) 01 month(s) 21 day(s),,,,,,,,,,,,,,,,,,,False,1211415520776269,False
916,1211895053337398,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059395598,,,45,,01 year(s) 01 month(s) 21 day(s),,,,,,,,,,,,,,,,,,,False,1211415520107076,False
917,1211894963555865,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059104668,,,47,,05 year(s) 02 month(s) 26 day(s),,,,,,,,,,,,,,,,,,,False,1211051636833825,False
918,1211894962956050,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059463351,,,37,,01 year(s) 01 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211518048521663,False
919,1211895051747592,L1,Trial Adoption,Foster Foster Home,,L1,,-,N,A0059448575,,,16,,02 year(s) 01 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1211504330754702,False
920,1211894920323354,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0059427012,,,46,,01 year(s) 01 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1211473674302083,False
921,1211894918902400,L1,Available,Foster Foster Home,,L1,,+,M,A0059464986,,,46,,05 year(s) 01 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1211529089520564,False
922,1211894918682665,L1,Available,Foster Foster Home,,L1,,-,N,A0059117737,,,50,,07 year(s) 02 month(s) 21 day(s),,,,,,,,,,,,,,,,,,,False,1211075264570862,False
923,1211894961746755,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,S,A0059532462,,,7,,01 year(s) 00 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1211540964678875,False
924,1211894961954500,L3,Priority,Foster Foster Home,,L3-SF,,-,S,A0059411229,,,30,,01 year(s) 01 month(s) 18 day(s),,,,,,,,,,,,,,,,,,,False,1211449346400925,False
925,1211894919168796,L2,Trial Adoption,Foster Trial Adoption,,L2-OA,,+,F,A0059307815,,,43,,01 year(s) 02 month(s) 04 day(s),,,,,,,,,,,,,,,,,,,False,1211275733895391,False
926,1211895052421105,L1,Adopted,Foster Trial Adoption,,L1,,-,N,A0059448805,,,10,,04 year(s) 01 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1211504330754631,False
927,1211894916804988,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,N,A0059529347,,,9,,01 year(s) 00 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1211541007110408,False
928,1211894965069130,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0059188328,,,38,,00 year(s) 10 month(s) 22 day(s),,,,,,,,,,,,,,,,,,,False,1211087559102265,False
929,1211894921772275,L1,Available,Foster Foster Home,,L1,,+,S,A0057806990,,,47,,04 year(s) 09 month(s) 03 day(s),,,,,,,,,,,,,,,,,,,False,1209347708401821,False
