,gid,Animal ID,Level,Level Reason,Special Intake Information,HW,Sex,Microchip ID,Rabies Revaccination Date,Weight,Hold,Current Status,Age,Location,Short URL,Foster Start Reason,Leash Skills,Dog Interaction,Cat Interaction,Kid Interaction,Crate Trained,Potty Skills,Cuddle Meter,Energy/Activity Level,DOB,IntakeDate,Color & Breed,More about me,Play Style,Playgroup Notes,"""Dog Test"" Notes",Behavior Notes,Foster/Home Notes,completed
7988,1208194947688946,A0056667875,L1,L1,,-,N,941010002240552.0,9/13/2025,49,,Available,03 year(s) 01 month(s) 06 day(s),Dogs 066 A3,https://bit.ly/AdoptStunner,,Pulls some but manageable,,,Positive history with kids,Has done well in a crate.,Still working on it,"Play first, then snuggle time",2-Medium energy,,8/30/2024," Brown Terrier, Pit Bull / Mix","Loves toys, Knows basic commands, Fast learner, Loves car rides",,"9/21/2024 Primary Handler: benjiSecondary Handler: gillianRunners: deshayScribe: gillianPlay Style: r/rSociability Category: socialGreeter/Helper: greeterSignificant Incidents: mounts, little to no response to corrections offered by handler, sex. motiv, loved evie, ignored body cues. poppy pops corrected evie and stunner then went after poppy pops before intervention by handler. assumed guarding of evie tested w victor, gretel, evie, cherry bomb, and poppy pops.    LEGEND: /= called for X= entered PG ACC=acclimate; ANX= anxious; ASV= assertive; B=black; BR= barrier RV; BRI= brindle; BT= bobtail; C= corrections; CD= conflict driven; CE = cropped ears; CPR=cont., play, recover; CT= curly tail; D= defensive; DSP= displaced; F= female; FE= folded ears; FRL= fearful; FT= fight; G= greeter; GD= gentle/dainty; H= helper; HE= high energy; HH= handler helper;HM= hall monitor; IH= in heat; INT = intolerant; KMS= kick me sign; LH= long-haired; M= male; MD = mama dog; MRL= merle; MW= muzzle work; O= offensive; OBX= obnoxious; OC=over-corrects; OLR= on-leash RV; OR= over reacts; OS= surrender; P= puppy; PE = prick ears; PFL= playful; PL= prey-like; PP= push/pull; RD= redirected; RG= resource guarder; RM= roommate; RR=rough/rowdy; RS = ROCK STAR :) ; RV= reactive; S= small dog; SA= separation anxiety; SCI= stimulus control issue; SD= seek/destroy; SE=selective; SM= sexually motivated; SO = social; SS= soundsensitive; ST= stray; T= tolerant; TG= territorial guarding; UD= uninterruptible drive; UNS= unsocialized; UP= unpredictable; V= vocal; W= white; WG= warnings; WH = wire haired; WOS= wary ofstrangers",,"8/31/2024 easily handled

8/31/2024 easily handled

9/15/2024 Robert came to the supervisor desk to inform us that Stunner is presenting signs of separation anxiety when being placed in an outside yard alone. 

9/15/2024 Good on leash but seems to be exhibiting symptoms of separation anxiety. May need to inform potential adoptors of necessity of crate training. - Kennel Tech Robert","9/15/2024 DFTD 9/15/24 Activity: Car ride, walk, pet, play with toy, simple commands like sit, down, stop.Positive interactions with: Men, Women & ChildrenNo interactions with: Cats or dogsIf this dog met any children on your outing, how would you describe your dog's behavior towards the children? Mostly Friendly, TolerentLeash skills: Some pulling, but manageable, Pulls very hard, Gets excited when they see other dogsCommands known: Sit, Down, StayBest quality: He loves attention, he was really well behaved during the car ride.Worst quality: Leash pulling and he seems to have short attention spanPersonality: Friendly, Playful, Affectionate, Goofy, PoliteDid this dog have any potty accidents?: NoActivity level: Medium Energy (Alternates rest and play)Any other info?: He is a great dog, seems to have a lot of energy but during car rides he is very calm and just lays down (doesn’t slobber on the windows). It seems that he knows some commands like sit and stay, but could be trained. He was interested in children, but didn’t have an interaction with them.Have you seen them act aggressively towards anyone? NoWould you like to be notified if this animal is ever at risk for euthanasia? No 

9/22/2024 Timestamp 2024-09-22 10:37:16Dog's name: StunnerUnnamed: 5 Dog For The Day (I picked this pet up earlier today for an outing.)What activities did you do with this dog today? We walked around Georgia tech campus. Went to a philanthropy event for a bit.Did this dog have any interactions with the follow? [Dogs ] Positive InteractionDid this dog have any interactions with the follow? [Cats] No InteractionDid this dog have any interactions with the follow? [Men ] Positive InteractionDid this dog have any interactions with the follow? [Women ] Positive InteractionDid this dog have any interactions with the follow? [Children ] No InteractionHow was this dog on a leash? Some pulling, but manageableDid this dog know any commands? SitWhat is this dog's best quality? So friendly with other dogs and people. Just excited all the time but listened and was just super well behaved.What is this dog's worst quality? A little clumsy but not bad just sillyCheck all that apply to this dog's personality: Friendly, Playful, Affectionate, Goofy, PoliteDid this dog have an potty accidents? YesWhat was this dog's activity level? High Energy (great running buddy)Anything else you'd like to tell us to help them find an adoptive home? So sweet would be great with childrenHave you seen this dog act aggressively toward anyone? NoWould you like to be notified if this animal is ever at risk for euthanasia?

10/1/2024 Stunner stayed in our home for 6 days, he was great the entire time.We went to restaurants, evening at an outside bar with music, the outlets and Home Depot. Hedid great in all those settings. He would people watch but was not anxious or vocal. He didreact to a dog that walked by, it is unknown if the interaction would have been positive, in theshort time he has been with us I believe it would have been a good interaction.He has excellent manners, sat quietly while we ate dinner. No issues with resource guarding.He responds well to “no” as this was used when he was using his mouth too hard. He did fine ina crate and took very little time to get used to it. He is smart and picks up tasks quickly.Stunner is active and will run and fetch, although he is more interested in tug-o-war thandropping the object, but again, this would be an easy behavior to modify. He was just ascontent to sit in our lap or lay down under my desk while working from home. He enjoyed allkinds of squeaky toys and preferred a dog bed most of the time. He had a few accidents but atthis point he is close to potty trained…I say that knowing it will revert as it usually does in ashelter but the behavior is there so a new family should be able to accomplish potty trainingfairly quickly.From what I saw he was exceptionally good at dealing with any type of anxiety, he would “shakeit off” with a full body shake. He did this several times in the car when we left the shelter, heseemed unsure but was always compliant and responsive. When we did something new withhim, he was apprehensive but responded to encouragement, he would shake and then continuewith what we were doing. For instance, he was not accustomed to stairs, within 2 days he wasable to go up and down the “open view” stairs. Basement stairs that had walls was a little morestressful, but in a few more days he was able to overcome that fear and was able to go up anddown any set of stairs.

10/3/2024 STUNNER – Foster Return 10/1How long have you had this dog? 6 daysDoes this dog have any known medical issues, injuries, allergies or on any medication? If yes, please explain NoWhy are you bringing this dog back to the shelter? Emergency foster, picking up dog adopted last weekWhile in your care, did this dog live with children? The dog did not live with children, but has met children while with me.If this dog lived with or interacted frequently with children, how old were the children? 5-9years oldHow would you describe this dog's behavior towards the children? Excited, jumped but not hardIf this dog didn't live with children, how often did this dog interact with children? RarelyWhat does this dog do if a child runs towards them? No response that I saw while in publicWhat does this dog do if a child touches/pets them? ExcitedWhat does this dog do if they see a child running? Out in public just watched themWhat other animals did this dog live with in your home? No other animalsIf other animals lived in the home, how well did this dog get along with them? Interested in foster kitten but could only see them, no interaction. Curious when they vocalizedIf this dog met or played with other dogs please describe their body language: Wiggly, Excited, JumpyHas this dog ever fought with another dog? If yes, please describe the incident NoHas this dog ever injured another dog? If yes, please describe the incident NoHow does this dog react when they see an outside cat? Didn’t notice, not sureHow does this dog react when they see a small animal like a squirrel? Tried to chase a bird but that is all we sawHas this dog ever killed a prey animal? (mouse, bird, rabbit, etc) If yes, please describe the incident NoHas this dog ever injured or killed another pet? If yes, please describe the incident NoHow does this dog react when they see another dog outside? Excited and vocalWhere did this dog spend most of their time? InsideHow long did this dog spend outside each day? 15 minutes to an hour a few times per dayDo you have a fenced yard? YesIf you do not have a fenced yard, do you: Fenced yardHow did you exercise this dog? Threw the ball in back yard, went on a jog at the parkHow often did you exercise this dog? DailyHow often did you take this dog for leash walks? More than once a dayWhat kind of collar did you use for this dog? Buckle collarHow was this dog on a leash? Pulls very hardHave you ever taken this dog to a training class? NoHave you trained this dog yourself? YesWhat kind of training tools have you tried with this dog? Treats, Praise, Bridge “yes”What commands does this dog know? Sit, OffWhich behaviors does this dog need improvement on? JumpingWhich games does this dog like? Fetch, TugWhat type of toys does this dog like? Balls, Plush, Squeaky, Tug toy, Bones/Nylabones/ChewsWhen the dog played did they typically Bite lightly, Bite hard, Tug o war growl, not aggressiveHow long each day was this dog left alone inside your home? NoneWhen left inside your home alone, was this dog CratedWhen this dog was left alone did they show any of the following behaviors? Some whining when in crate at night, less than 5 minutesIs this dog crate trained? YesHow many hours did this dog stay crated? My dog doesn't regularly stay in a crateHow often did this dog have potty accidents in the house? 1-2 times a weekHow often did this dog destroy things? Never,If this dog destroys things, is it only when left alone? NoWhat items did this dog destroy? Rope toyWhat does this dog do when someone knocks at the door? Barks loudlyWhat does this dog do when a stranger/visitor comes into the house? Backs up and then comes to investigate, friendlyWhat does this dog do when a visitor tries to pet them? Tried to jump, readily accepts pettingWhat does this dog do when a stranger approaches you on a walk? WatchesWhat does this dog do when a stranger tries to pet them while on a leash with you? Sits and then jumpsWhat does this dog do when a stranger walks past the car with them inside? WatchesWhat does this dog do when unfamiliar people walk by while they are in the yard? WatchesWhat does this dog do when you or someone else goes near the food bowl while they are eating? NothingWhat does this dog do when someone tries to take away toys, bones, food, or anything the dog decides is valuable? Wants to play tug o war with toysWhat does this dog do when someone tells them to get off of furniture? Rolls over and then gets off furnitureWhat does this dog do when someone reprimands them? Very submissiveWhat is this dog's best quality? Playful and chill, laid back and snugglyWhat is this dog's worst quality? Can get excited and jump and can be mouthyCheck all that apply to this dog's personality: Friendly, Shy, Goofy, Polite, Playful, AffectionateIn your own words, describe this dog's personality Enjoys peoples company, very curious and somewhat treat motivatedAll dogs are afraid of something Halloween decorations, stairs (but is doing much better)All dogs have sensitive places Haven’t noticed any. We touched ears, paws, jaws, tail, backAll dogs become annoyed or irritated at times Haven’t seen anything that annoys himHave you seen them act aggressively toward anyone? NoPlease tell us anything else you would like us to know about this dog Can be aloof… very curious but very sensitive. When sniffing outside can become “deaf” and block out commands. If he doesn’t want to do something or is nervous will plop down and whine. i.e. learning the stairs.If this dog was heartworm positive, did you start heartworm treatment? NoWould you like to be notified if this animal is ever at risk for euthanasia? Yes                                               Created Date/Time By Last Updated Date/Time By                                          

10/3/2024 STUNNER – DFTD 10/2What activities did you do with this dog today? beltline and stopped at home for a bitPositive interactions with: Men, women, kids, dogs and catsIf this dog met any children on your outing, how would you describe this dog's behavior towards the children? Mostly FriendlyHow was this dog on a leash? Some pulling, but manageable, Gets excited when they see other dogsWhat is this dog's best quality? very friendly to peopleCheck all that apply to this dog's personality: Friendly, PlayfulDid this dog have an potty accidents? NoWhat was this dog's activity level? Medium Energy (Alternates rest and play)Have you seen this dog act aggressively toward anyone? NoWould you like to be notified if this animal is ever at risk for euthanasia? No ",True
7989,1208423621644239,A0056971007,L1,L1,,-,F,941010002310197.0,,40,,Stray Wait,03 year(s) 00 month(s) 08 day(s),Dogs 088 A7,https://bit.ly/AdoptRaksha,,,,,,,,,,,9/27/2024," Black / White Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,9/28/2024 easily handled,,True
7990,1208328328476440,A0056896076,L1,L1,,-,N,941010002308730.0,9/29/2025,52,,Available,05 year(s) 00 month(s) 19 day(s),Dogs 066 A5,,,,,,,,,,,,9/16/2024, Black / White Siberian Husky / Mix,,,,,9/17/2024 Easily handled but extremely stiff,,True
7991,1208138909582679,A0056629145,L1,L1,,-,N,941010001835650.0,8/27/2025,41,,Available,01 year(s) 01 month(s) 12 day(s),Featured Dogs 53,https://bit.ly/AdoptEmory,,,,,,,,,2-Medium energy,,8/23/2024," Tan Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,8/24/2024 easily handled,,True
7992,1205774061661124,A0054640047,L1,L1,,-,N,941010001749058.0,2/16/2025,66,,Available,01 year(s) 11 month(s) 13 day(s),Flex 83,https://bit.ly/adoptPercy,,Pulls some but manageable,Likes some dogs (Dog selective),Unknown/No history,Unknown,No info,"Unknown, but happy to learn!",,2-Medium energy,nan,2023-10-21," Brown / White Terrier, Pit Bull / Mix","Loves toys, Knows basic commands",,,,"2/23/2024 Percy's outdoor run was not properly closed which led to him getting out and initiating a fight with Justin.

3/8/2024 3/8/24, a majority of dogs in kennels 302 and 301 were accidentally let out of the outdoor kennels via their guillotine. Shelby and Micki were alerted by maintenance staff of 6 dogs loose and went outside to begin securing the dogs outside. While starting to separate the dogs, Percy and Bandit A0055382751 began fighting. Shelby, Micki and kennel specialist Rafael then began breaking up the fight, which continued for around 2 minutes. Eventually, both dogs were separated and the rest of the loose dogs were secured. Percy sustained punctures to head and face.","4/6/2024 DFTD 4/6/24Activity: We went for a walk and sat on the green space on the beltline.Positive interactions with: Dogs, men & womenNo interactions with: Cats or kidsLeash skills: Some pulling, but manageableCommands known: SitBest quality: Sweet and goofy! Very easy to manage.Worst quality: He is big and is a jumperPersonality: Friendly, Playful, GoofyDid this dog have any potty accidents?: We were outside all day.Activity level: Medium Energy (Alternates rest and play)Any other info?: Percy was an absolute pleasure! He is very sweet and goofy. Takes treats extremely gently and knows how to sit! He is a good boy. ",True
7993,1208472544785377,A0053611154,,A873559,,,N,982126058884928.0,10/3/2027,0,,Available,07 year(s) 04 month(s) 22 day(s),,,,,,,,,,,,5/13/2017,6/11/2020," Blue Terrier, American Pit Bull / Mix",,,,,,,True
7994,1208062902596242,A0056544328,L1,L1,,,F,941010002224499.0,9/25/2025,68,,Available,02 year(s) 01 month(s) 23 day(s),Foster Foster Home,https://bit.ly/AdoptAlda,Weekend Warrior,Walks politely on leash,Has enjoyed interacting with other dogs,,Positive history with kids,Has done well in a crate.,Has done well in a home. ,Super cuddler,1 - Low energy,8/12/2022,8/11/2024, Black / Brown Australian Shepherd / Mix,"Loves fetch, Loves toys, Knows basic commands, Volunteer favorite, Fast learner",,"8/15/2024 Primary Handler:Secondary Handler:Runners:Scribe:Play Style:Sociability Category:Greeter/Helper: Significant Incidents:Notes:Avoidant, steerable   LEGEND: /= called for X= entered PG ACC=acclimate; ANX= anxious; ASV= assertive; B=black; BR= barrier RV; BRI= brindle; BT= bobtail; C= corrections; CD= conflict driven; CE = cropped ears; CPR=cont., play, recover; CT= curly tail; D= defensive; DSP= displaced; F= female; FE= folded ears; FRL= fearful; FT= fight; G= greeter; GD= gentle/dainty; H= helper; HE= high energy; HH= handler helper;HM= hall monitor; IH= in heat; INT = intolerant; KMS= kick me sign; LH= long-haired; M= male; MD = mama dog; MRL= merle; MW= muzzle work; O= offensive; OBX= obnoxious; OC=over-corrects; OLR= on-leash RV; OR= over reacts; OS= surrender; P= puppy; PE = prick ears; PFL= playful; PL= prey-like; PP= push/pull; RD= redirected; RG= resource guarder; RM= roommate; RR=rough/rowdy; RS = ROCK STAR :) ; RV= reactive; S= small dog; SA= separation anxiety; SCI= stimulus control issue; SD= seek/destroy; SE=selective; SM= sexually motivated; SO = social; SS= soundsensitive; ST= stray; T= tolerant; TG= territorial guarding; UD= uninterruptible drive; UNS= unsocialized; UP= unpredictable; V= vocal; W= white; WG= warnings; WH = wire haired; WOS= wary ofstrangers

8/15/2024 avoidant, steerable",,8/12/2024 Easily handled in intake and exam but WAYYY too hyper for HW test,,True
7995,1207459302363894,A0056025593,L1,L1,,+,S,941010002093371.0,6/11/2025,28,,Available,03 year(s) 04 month(s) 05 day(s),Foster Foster Home,https://bit.ly/Adopt-Clarabelle,Lack of Space,,,,,,,,,5/31/2021,5/29/2024," Brown / White Terrier, American Pit Bull / Mix",,,,,5/31/2024 easily handled,,True
7996,1207518885057683,A0056091259,L2,L2-SF/SD,,-,M,,9/9/2025,69,,FTF,03 year(s) 03 month(s) 27 day(s),Foster Trial Adoption,https://bit.ly/adopt-Thomas,Trial Adoption,Pulls some but manageable,,,,,,,,,6/7/2024," Grey / White Terrier, American Pit Bull / Mix",,,,,6/8/2024 easily handled,,True
7997,1208253108727268,A0056841535,L2,L2 - BR/BH,,+,M,941010002454238.0,9/17/2025,41,,Stray Wait,05 year(s) 00 month(s) 27 day(s),Dogs 081 A5,,,Walks politely on leash,,,,,,,1 - Low energy,,9/7/2024," White / Bronze Bulldog, American / Mix",,,,,"9/8/2024 Easily handled in the kennel and during the intake exam. 

9/22/2024 Suddenly barrier reactiveWas totally fine with people giving him attention and then suddenly out of no where he went to bark, lunge and bite at technician.

9/22/2024 Very barrier reactive. Has body handling issues being moved from shoreline. Leveled up 

9/25/2024 Squiblett was moved to a floor kennel after displaying issues with BR, RG and BH while in a small sized shoreline. Jaylon, kennel specialist, interacted with Squiblett while feeding him in the morning and introducing himself through the kennel door. Squiblett did not show any previous behaviors. Will continue to assess while he adjusts to a floor kennel.",,True
7998,1208453407392848,A0056974404,L1,L1,,+,F,,,39,,Stray Wait,01 year(s) 00 month(s) 03 day(s),Dogs 088 A9,,,,,,,,,,,,10/1/2024," Brown / White Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,10/2/2024 easily handled,,True
7999,1208443120392904,A0056982923,L1,L1,,-,S,941010002228840.0,10/4/2025,9,,Stray Wait,06 year(s) 00 month(s) 04 day(s),Dog Visiting 060 C3,,,,,,,,,,,,9/29/2024," Brown Terrier, Yorkshire / Mix",,,,,10/1/2024 easily handled. muzzled for precaution,,True
8000,1208338212615435,A0056905572,L1,L1,,-,F,985113007705794.0,,20,,Available,03 year(s) 00 month(s) 16 day(s),Foster Foster Home,https://bit.ly/adopt-Denver,Lack of Space,,,,,,,,,,9/17/2024," Black / Brown Dachshund, Standard Smooth Haired / Mix",,,,,9/19/2024 easily handled in the kennel and during the intake exam. ,,True
8001,1208219164174924,A0056681645,L1,L1,,-,F,941010002473035.0,9/14/2025,31,,FTF,03 year(s) 01 month(s) 02 day(s),Foster Trial Adoption,,Trial Adoption,,,,,,,,,9/3/2021,9/2/2024," White / Grey Terrier, Pit Bull / Mix",,,,,9/3/2024 easily handled,,True
8002,1208371355153870,A0056934886,L1,L1,,-,N,,,87,Rescue Pending,Stray Wait,07 year(s) 00 month(s) 12 day(s),Dogs 088 B1,https://bit.ly/AdoptJoeChill,,Walks politely on leash,,,,,,,1 - Low energy,,9/22/2024," Blond / Tan Retriever, Labrador / Mix",,,,,9/23/2024 Easily handled ,,True
8003,1207917828686078,A0056453456,L2,L2-SF,,-,N,941010002259595.0,8/28/2025,69,,Stray Wait,03 year(s) 02 month(s) 01 day(s),Dogs 088 B9,https://bit.ly/AdoptRocc,,Walks politely on leash,,Does not like cats,,,,,2-Medium energy,,7/28/2024," Grey Terrier, Pit Bull / Mix",,,,,,"8/30/2024 ROCC – Weekend Warrior 8/28 Negative interactions with:  Dogs and catsNo interaction with: Women or kidsIf this dog met any children on your outing, how would you describe your dog's behavior towards the children?  Too much for them in play (knocks them down, etc)How was this dog on a leash? Barks/snarls/lunges when they see other dogsDid this dog know any commands? NoneWhat is this dog's best quality? NoneWhat is this dog's worst quality? Cat and small animal aggressionCheck all that apply to this dog's personality: AggressiveIn your own words, describe this dog's personality AggressiveDid this dog have an potty accidents? Just a couple of accidents.What was this dog's activity level? Medium Energy (Alternates rest and play)Which behaviors does this dog need improvement on? BarkingWhich games did this dog like? NoneWhat type of toys did this dog like? Did not like toysWhen this dog played did they typically Bite hardHow long was this dog left alone? The dog was not left aloneIf you left this dog alone, was it CratedWhen this dog was left alone did they show any of the following behaviors? Barked, Cried, Tried to escape crate Anything else you'd like to tell us to help them find an adoptive home? No cats or small dogs or small animalsHave you seen them act aggressively toward anyone? YesHas this dog ever bitten or nipped anyone while living with you? NoWould you like to be notified if this animal is ever at risk for euthanasia? No ",True
